ARMCacheCoherence-PT-none,ReachabilityFireability,08,FALSE
ARMCacheCoherence-PT-none,ReachabilityFireability,09,FALSE
ARMCacheCoherence-PT-none,ReachabilityFireability,10,FALSE
ARMCacheCoherence-PT-none,ReachabilityFireability,11,FALSE
ARMCacheCoherence-PT-none,ReachabilityFireability,12,FALSE
ARMCacheCoherence-PT-none,ReachabilityFireability,13,TRUE
ARMCacheCoherence-PT-none,ReachabilityFireability,14,TRUE
ARMCacheCoherence-PT-none,ReachabilityFireability,15,FALSE
ARMCacheCoherence-PT-none,StableMarking,0,FALSE
ASLink-PT-01a,CTLCardinality,00,TRUE
ASLink-PT-01a,CTLCardinality,01,FALSE
ASLink-PT-01a,CTLCardinality,02,FALSE
ASLink-PT-01a,CTLCardinality,03,TRUE
ASLink-PT-01a,CTLCardinality,04,FALSE
ASLink-PT-01a,CTLCardinality,05,FALSE
ASLink-PT-01a,CTLCardinality,06,FALSE
ASLink-PT-01a,CTLCardinality,07,TRUE
ASLink-PT-01a,CTLCardinality,08,TRUE
ASLink-PT-01a,CTLCardinality,09,FALSE
ASLink-PT-01a,CTLCardinality,10,FALSE
ASLink-PT-01a,CTLCardinality,11,FALSE
ASLink-PT-01a,CTLCardinality,12,FALSE
ASLink-PT-01a,CTLCardinality,13,FALSE
ASLink-PT-01a,CTLCardinality,14,TRUE
ASLink-PT-01a,CTLCardinality,15,FALSE
ASLink-PT-01a,CTLFireability,00,TRUE
ASLink-PT-01a,CTLFireability,01,TRUE
ASLink-PT-01a,CTLFireability,02,FALSE
ASLink-PT-01a,CTLFireability,03,TRUE
ASLink-PT-01a,CTLFireability,04,FALSE
ASLink-PT-01a,CTLFireability,05,FALSE
ASLink-PT-01a,CTLFireability,06,FALSE
ASLink-PT-01a,CTLFireability,07,TRUE
ASLink-PT-01a,CTLFireability,08,FALSE
ASLink-PT-01a,CTLFireability,09,TRUE
ASLink-PT-01a,CTLFireability,10,FALSE
ASLink-PT-01a,CTLFireability,11,FALSE
ASLink-PT-01a,CTLFireability,12,TRUE
ASLink-PT-01a,CTLFireability,13,FALSE
ASLink-PT-01a,CTLFireability,14,TRUE
ASLink-PT-01a,CTLFireability,15,FALSE
ASLink-PT-01a,LTLCardinality,00,FALSE
ASLink-PT-01a,LTLCardinality,01,FALSE
ASLink-PT-01a,LTLCardinality,02,TRUE
ASLink-PT-01a,LTLCardinality,03,FALSE
ASLink-PT-01a,LTLCardinality,04,FALSE
ASLink-PT-01a,LTLCardinality,05,FALSE
ASLink-PT-01a,LTLCardinality,06,TRUE
ASLink-PT-01a,LTLCardinality,07,FALSE
ASLink-PT-01a,LTLCardinality,08,TRUE
ASLink-PT-01a,LTLCardinality,09,TRUE
ASLink-PT-01a,LTLCardinality,10,TRUE
ASLink-PT-01a,LTLCardinality,11,FALSE
ASLink-PT-01a,LTLCardinality,12,FALSE
ASLink-PT-01a,LTLCardinality,13,FALSE
ASLink-PT-01a,LTLCardinality,14,FALSE
ASLink-PT-01a,LTLCardinality,15,FALSE
ASLink-PT-01a,LTLFireability,00,FALSE
ASLink-PT-01a,LTLFireability,01,TRUE
ASLink-PT-01a,LTLFireability,02,FALSE
ASLink-PT-01a,LTLFireability,03,TRUE
ASLink-PT-01a,LTLFireability,04,TRUE
ASLink-PT-01a,LTLFireability,05,FALSE
ASLink-PT-01a,LTLFireability,06,TRUE
ASLink-PT-01a,LTLFireability,07,TRUE
ASLink-PT-01a,LTLFireability,08,FALSE
ASLink-PT-01a,LTLFireability,09,TRUE
ASLink-PT-01a,LTLFireability,10,FALSE
ASLink-PT-01a,LTLFireability,11,FALSE
ASLink-PT-01a,LTLFireability,12,FALSE
ASLink-PT-01a,LTLFireability,13,TRUE
ASLink-PT-01a,LTLFireability,14,FALSE
ASLink-PT-01a,LTLFireability,15,TRUE
ASLink-PT-01a,Liveness,0,FALSE
ASLink-PT-01a,OneSafe,0,TRUE
ASLink-PT-01a,QuasiLiveness,0,FALSE
ASLink-PT-01a,ReachabilityCardinality,00,TRUE
ASLink-PT-01a,ReachabilityCardinality,01,TRUE
ASLink-PT-01a,ReachabilityCardinality,02,TRUE
ASLink-PT-01a,ReachabilityCardinality,03,TRUE
ASLink-PT-01a,ReachabilityCardinality,04,FALSE
ASLink-PT-01a,ReachabilityCardinality,05,FALSE
ASLink-PT-01a,ReachabilityCardinality,06,FALSE
ASLink-PT-01a,ReachabilityCardinality,07,FALSE
ASLink-PT-01a,ReachabilityCardinality,08,TRUE
ASLink-PT-01a,ReachabilityCardinality,09,FALSE
ASLink-PT-01a,ReachabilityCardinality,10,FALSE
ASLink-PT-01a,ReachabilityCardinality,11,TRUE
ASLink-PT-01a,ReachabilityCardinality,12,FALSE
ASLink-PT-01a,ReachabilityCardinality,13,FALSE
ASLink-PT-01a,ReachabilityCardinality,14,FALSE
ASLink-PT-01a,ReachabilityCardinality,15,FALSE
ASLink-PT-01a,ReachabilityDeadlock,0,TRUE
ASLink-PT-01a,ReachabilityFireability,00,FALSE
ASLink-PT-01a,ReachabilityFireability,01,FALSE
ASLink-PT-01a,ReachabilityFireability,02,TRUE
ASLink-PT-01a,ReachabilityFireability,03,FALSE
ASLink-PT-01a,ReachabilityFireability,04,FALSE
ASLink-PT-01a,ReachabilityFireability,05,FALSE
ASLink-PT-01a,ReachabilityFireability,06,TRUE
ASLink-PT-01a,ReachabilityFireability,07,FALSE
ASLink-PT-01a,ReachabilityFireability,08,FALSE
ASLink-PT-01a,ReachabilityFireability,09,FALSE
ASLink-PT-01a,ReachabilityFireability,10,TRUE
ASLink-PT-01a,ReachabilityFireability,11,FALSE
ASLink-PT-01a,ReachabilityFireability,12,FALSE
ASLink-PT-01a,ReachabilityFireability,13,FALSE
ASLink-PT-01a,ReachabilityFireability,14,FALSE
ASLink-PT-01a,ReachabilityFireability,15,TRUE
ASLink-PT-01a,StableMarking,0,FALSE
ASLink-PT-01b,CTLCardinality,00,TRUE
ASLink-PT-01b,CTLCardinality,01,TRUE
ASLink-PT-01b,CTLCardinality,02,TRUE
ASLink-PT-01b,CTLCardinality,03,?
ASLink-PT-01b,CTLCardinality,04,FALSE
ASLink-PT-01b,CTLCardinality,05,TRUE
ASLink-PT-01b,CTLCardinality,06,FALSE
ASLink-PT-01b,CTLCardinality,07,FALSE
ASLink-PT-01b,CTLCardinality,08,TRUE
ASLink-PT-01b,CTLCardinality,09,TRUE
ASLink-PT-01b,CTLCardinality,10,TRUE
ASLink-PT-01b,CTLCardinality,11,FALSE
ASLink-PT-01b,CTLCardinality,12,TRUE
ASLink-PT-01b,CTLCardinality,13,?
ASLink-PT-01b,CTLCardinality,14,TRUE
ASLink-PT-01b,CTLCardinality,15,FALSE
ASLink-PT-01b,CTLFireability,00,FALSE
ASLink-PT-01b,CTLFireability,01,FALSE
ASLink-PT-01b,CTLFireability,02,FALSE
ASLink-PT-01b,CTLFireability,03,FALSE
ASLink-PT-01b,CTLFireability,04,?
ASLink-PT-01b,CTLFireability,05,TRUE
ASLink-PT-01b,CTLFireability,06,TRUE
ASLink-PT-01b,CTLFireability,07,TRUE
ASLink-PT-01b,CTLFireability,08,FALSE
ASLink-PT-01b,CTLFireability,09,FALSE
ASLink-PT-01b,CTLFireability,10,TRUE
ASLink-PT-01b,CTLFireability,11,TRUE
ASLink-PT-01b,CTLFireability,12,TRUE
ASLink-PT-01b,CTLFireability,13,FALSE
ASLink-PT-01b,CTLFireability,14,TRUE
ASLink-PT-01b,CTLFireability,15,FALSE
ASLink-PT-01b,LTLCardinality,00,FALSE
ASLink-PT-01b,LTLCardinality,01,TRUE
ASLink-PT-01b,LTLCardinality,02,TRUE
ASLink-PT-01b,LTLCardinality,03,FALSE
ASLink-PT-01b,LTLCardinality,04,FALSE
ASLink-PT-01b,LTLCardinality,05,TRUE
ASLink-PT-01b,LTLCardinality,06,FALSE
ASLink-PT-01b,LTLCardinality,07,FALSE
ASLink-PT-01b,LTLCardinality,08,TRUE
ASLink-PT-01b,LTLCardinality,09,FALSE
ASLink-PT-01b,LTLCardinality,10,TRUE
ASLink-PT-01b,LTLCardinality,11,FALSE
ASLink-PT-01b,LTLCardinality,12,TRUE
ASLink-PT-01b,LTLCardinality,13,TRUE
ASLink-PT-01b,LTLCardinality,14,FALSE
ASLink-PT-01b,LTLCardinality,15,TRUE
ASLink-PT-01b,LTLFireability,00,FALSE
ASLink-PT-01b,LTLFireability,01,FALSE
ASLink-PT-01b,LTLFireability,02,TRUE
ASLink-PT-01b,LTLFireability,03,FALSE
ASLink-PT-01b,LTLFireability,04,FALSE
ASLink-PT-01b,LTLFireability,05,FALSE
ASLink-PT-01b,LTLFireability,06,TRUE
ASLink-PT-01b,LTLFireability,07,FALSE
ASLink-PT-01b,LTLFireability,08,TRUE
ASLink-PT-01b,LTLFireability,09,FALSE
ASLink-PT-01b,LTLFireability,10,TRUE
ASLink-PT-01b,LTLFireability,11,FALSE
ASLink-PT-01b,LTLFireability,12,TRUE
ASLink-PT-01b,LTLFireability,13,FALSE
ASLink-PT-01b,LTLFireability,14,FALSE
ASLink-PT-01b,LTLFireability,15,FALSE
ASLink-PT-01b,Liveness,0,FALSE
ASLink-PT-01b,OneSafe,0,TRUE
ASLink-PT-01b,QuasiLiveness,0,FALSE
ASLink-PT-01b,ReachabilityCardinality,00,TRUE
ASLink-PT-01b,ReachabilityCardinality,01,FALSE
ASLink-PT-01b,ReachabilityCardinality,02,TRUE
ASLink-PT-01b,ReachabilityCardinality,03,TRUE
ASLink-PT-01b,ReachabilityCardinality,04,FALSE
ASLink-PT-01b,ReachabilityCardinality,05,FALSE
ASLink-PT-01b,ReachabilityCardinality,06,FALSE
ASLink-PT-01b,ReachabilityCardinality,07,FALSE
ASLink-PT-01b,ReachabilityCardinality,08,FALSE
ASLink-PT-01b,ReachabilityCardinality,09,FALSE
ASLink-PT-01b,ReachabilityCardinality,10,FALSE
ASLink-PT-01b,ReachabilityCardinality,11,TRUE
ASLink-PT-01b,ReachabilityCardinality,12,TRUE
ASLink-PT-01b,ReachabilityCardinality,13,FALSE
ASLink-PT-01b,ReachabilityCardinality,14,TRUE
ASLink-PT-01b,ReachabilityCardinality,15,FALSE
ASLink-PT-01b,ReachabilityDeadlock,0,TRUE
ASLink-PT-01b,ReachabilityFireability,00,TRUE
ASLink-PT-01b,ReachabilityFireability,01,FALSE
ASLink-PT-01b,ReachabilityFireability,02,TRUE
ASLink-PT-01b,ReachabilityFireability,03,FALSE
ASLink-PT-01b,ReachabilityFireability,04,TRUE
ASLink-PT-01b,ReachabilityFireability,05,FALSE
ASLink-PT-01b,ReachabilityFireability,06,TRUE
ASLink-PT-01b,ReachabilityFireability,07,FALSE
ASLink-PT-01b,ReachabilityFireability,08,FALSE
ASLink-PT-01b,ReachabilityFireability,09,FALSE
ASLink-PT-01b,ReachabilityFireability,10,TRUE
ASLink-PT-01b,ReachabilityFireability,11,FALSE
ASLink-PT-01b,ReachabilityFireability,12,FALSE
ASLink-PT-01b,ReachabilityFireability,13,TRUE
ASLink-PT-01b,ReachabilityFireability,14,TRUE
ASLink-PT-01b,ReachabilityFireability,15,FALSE
ASLink-PT-01b,StableMarking,0,FALSE
ASLink-PT-02a,CTLCardinality,00,TRUE
ASLink-PT-02a,CTLCardinality,01,FALSE
ASLink-PT-02a,CTLCardinality,02,FALSE
ASLink-PT-02a,CTLCardinality,03,FALSE
ASLink-PT-02a,CTLCardinality,04,TRUE
ASLink-PT-02a,CTLCardinality,05,FALSE
ASLink-PT-02a,CTLCardinality,06,FALSE
ASLink-PT-02a,CTLCardinality,07,TRUE
ASLink-PT-02a,CTLCardinality,08,TRUE
ASLink-PT-02a,CTLCardinality,09,FALSE
ASLink-PT-02a,CTLCardinality,10,TRUE
ASLink-PT-02a,CTLCardinality,11,TRUE
ASLink-PT-02a,CTLCardinality,12,FALSE
ASLink-PT-02a,CTLCardinality,13,FALSE
ASLink-PT-02a,CTLCardinality,14,TRUE
ASLink-PT-02a,CTLCardinality,15,?
ASLink-PT-02a,CTLFireability,00,FALSE
ASLink-PT-02a,CTLFireability,01,TRUE
ASLink-PT-02a,CTLFireability,02,TRUE
ASLink-PT-02a,CTLFireability,03,TRUE
ASLink-PT-02a,CTLFireability,04,FALSE
ASLink-PT-02a,CTLFireability,05,TRUE
ASLink-PT-02a,CTLFireability,06,FALSE
ASLink-PT-02a,CTLFireability,07,FALSE
ASLink-PT-02a,CTLFireability,08,FALSE
ASLink-PT-02a,CTLFireability,09,TRUE
ASLink-PT-02a,CTLFireability,10,TRUE
ASLink-PT-02a,CTLFireability,11,TRUE
ASLink-PT-02a,CTLFireability,12,FALSE
ASLink-PT-02a,CTLFireability,13,TRUE
ASLink-PT-02a,CTLFireability,14,FALSE
ASLink-PT-02a,CTLFireability,15,FALSE
ASLink-PT-02a,LTLCardinality,00,TRUE
ASLink-PT-02a,LTLCardinality,01,FALSE
ASLink-PT-02a,LTLCardinality,02,FALSE
ASLink-PT-02a,LTLCardinality,03,FALSE
ASLink-PT-02a,LTLCardinality,04,TRUE
ASLink-PT-02a,LTLCardinality,05,TRUE
ASLink-PT-02a,LTLCardinality,06,FALSE
ASLink-PT-02a,LTLCardinality,07,TRUE
ASLink-PT-02a,LTLCardinality,08,TRUE
ASLink-PT-02a,LTLCardinality,09,TRUE
ASLink-PT-02a,LTLCardinality,10,TRUE
ASLink-PT-02a,LTLCardinality,11,TRUE
ASLink-PT-02a,LTLCardinality,12,FALSE
ASLink-PT-02a,LTLCardinality,13,FALSE
ASLink-PT-02a,LTLCardinality,14,FALSE
ASLink-PT-02a,LTLCardinality,15,FALSE
ASLink-PT-02a,LTLFireability,00,TRUE
ASLink-PT-02a,LTLFireability,01,TRUE
ASLink-PT-02a,LTLFireability,02,FALSE
ASLink-PT-02a,LTLFireability,03,FALSE
ASLink-PT-02a,LTLFireability,04,FALSE
ASLink-PT-02a,LTLFireability,05,FALSE
ASLink-PT-02a,LTLFireability,06,TRUE
ASLink-PT-02a,LTLFireability,07,FALSE
ASLink-PT-02a,LTLFireability,08,FALSE
ASLink-PT-02a,LTLFireability,09,TRUE
ASLink-PT-02a,LTLFireability,10,FALSE
ASLink-PT-02a,LTLFireability,11,FALSE
ASLink-PT-02a,LTLFireability,12,FALSE
ASLink-PT-02a,LTLFireability,13,FALSE
ASLink-PT-02a,LTLFireability,14,TRUE
ASLink-PT-02a,LTLFireability,15,FALSE
ASLink-PT-02a,Liveness,0,FALSE
ASLink-PT-02a,OneSafe,0,TRUE
ASLink-PT-02a,QuasiLiveness,0,FALSE
ASLink-PT-02a,ReachabilityCardinality,00,TRUE
ASLink-PT-02a,ReachabilityCardinality,01,FALSE
ASLink-PT-02a,ReachabilityCardinality,02,FALSE
ASLink-PT-02a,ReachabilityCardinality,03,FALSE
ASLink-PT-02a,ReachabilityCardinality,04,TRUE
ASLink-PT-02a,ReachabilityCardinality,05,FALSE
ASLink-PT-02a,ReachabilityCardinality,06,TRUE
ASLink-PT-02a,ReachabilityCardinality,07,FALSE
ASLink-PT-02a,ReachabilityCardinality,08,TRUE
ASLink-PT-02a,ReachabilityCardinality,09,TRUE
ASLink-PT-02a,ReachabilityCardinality,10,TRUE
ASLink-PT-02a,ReachabilityCardinality,11,TRUE
ASLink-PT-02a,ReachabilityCardinality,12,FALSE
ASLink-PT-02a,ReachabilityCardinality,13,TRUE
ASLink-PT-02a,ReachabilityCardinality,14,FALSE
ASLink-PT-02a,ReachabilityCardinality,15,FALSE
ASLink-PT-02a,ReachabilityDeadlock,0,TRUE
ASLink-PT-02a,ReachabilityFireability,00,FALSE
ASLink-PT-02a,ReachabilityFireability,01,FALSE
ASLink-PT-02a,ReachabilityFireability,02,FALSE
ASLink-PT-02a,ReachabilityFireability,03,FALSE
ASLink-PT-02a,ReachabilityFireability,04,TRUE
ASLink-PT-02a,ReachabilityFireability,05,TRUE
ASLink-PT-02a,ReachabilityFireability,06,TRUE
ASLink-PT-02a,ReachabilityFireability,07,FALSE
ASLink-PT-02a,ReachabilityFireability,08,TRUE
ASLink-PT-02a,ReachabilityFireability,09,TRUE
ASLink-PT-02a,ReachabilityFireability,10,FALSE
ASLink-PT-02a,ReachabilityFireability,11,TRUE
ASLink-PT-02a,ReachabilityFireability,12,FALSE
ASLink-PT-02a,ReachabilityFireability,13,TRUE
ASLink-PT-02a,ReachabilityFireability,14,TRUE
ASLink-PT-02a,ReachabilityFireability,15,TRUE
ASLink-PT-02a,StableMarking,0,FALSE
ASLink-PT-02b,CTLCardinality,00,FALSE
ASLink-PT-02b,CTLCardinality,01,FALSE
ASLink-PT-02b,CTLCardinality,02,FALSE
ASLink-PT-02b,CTLCardinality,03,TRUE
ASLink-PT-02b,CTLCardinality,04,?
ASLink-PT-02b,CTLCardinality,05,FALSE
ASLink-PT-02b,CTLCardinality,06,?
ASLink-PT-02b,CTLCardinality,07,?
ASLink-PT-02b,CTLCardinality,08,TRUE
ASLink-PT-02b,CTLCardinality,09,FALSE
ASLink-PT-02b,CTLCardinality,10,?
ASLink-PT-02b,CTLCardinality,11,TRUE
ASLink-PT-02b,CTLCardinality,12,TRUE
ASLink-PT-02b,CTLCardinality,13,FALSE
ASLink-PT-02b,CTLCardinality,14,?
ASLink-PT-02b,CTLCardinality,15,?
ASLink-PT-02b,CTLFireability,00,FALSE
ASLink-PT-02b,CTLFireability,01,FALSE
ASLink-PT-02b,CTLFireability,02,?
ASLink-PT-02b,CTLFireability,03,TRUE
ASLink-PT-02b,CTLFireability,04,?
ASLink-PT-02b,CTLFireability,05,?
ASLink-PT-02b,CTLFireability,06,TRUE
ASLink-PT-02b,CTLFireability,07,FALSE
ASLink-PT-02b,CTLFireability,08,TRUE
ASLink-PT-02b,CTLFireability,09,TRUE
ASLink-PT-02b,CTLFireability,10,?
ASLink-PT-02b,CTLFireability,11,TRUE
ASLink-PT-02b,CTLFireability,12,TRUE
ASLink-PT-02b,CTLFireability,13,FALSE
ASLink-PT-02b,CTLFireability,14,FALSE
ASLink-PT-02b,CTLFireability,15,FALSE
ASLink-PT-02b,LTLCardinality,00,FALSE
ASLink-PT-02b,LTLCardinality,01,FALSE
ASLink-PT-02b,LTLCardinality,02,FALSE
ASLink-PT-02b,LTLCardinality,03,TRUE
ASLink-PT-02b,LTLCardinality,04,TRUE
ASLink-PT-02b,LTLCardinality,05,?
ASLink-PT-02b,LTLCardinality,06,TRUE
ASLink-PT-02b,LTLCardinality,07,FALSE
ASLink-PT-02b,LTLCardinality,08,FALSE
ASLink-PT-02b,LTLCardinality,09,FALSE
ASLink-PT-02b,LTLCardinality,10,TRUE
ASLink-PT-02b,LTLCardinality,11,FALSE
ASLink-PT-02b,LTLCardinality,12,FALSE
ASLink-PT-02b,LTLCardinality,13,TRUE
ASLink-PT-02b,LTLCardinality,14,FALSE
ASLink-PT-02b,LTLCardinality,15,TRUE
ASLink-PT-02b,LTLFireability,00,TRUE
ASLink-PT-02b,LTLFireability,01,FALSE
ASLink-PT-02b,LTLFireability,02,FALSE
ASLink-PT-02b,LTLFireability,03,FALSE
ASLink-PT-02b,LTLFireability,04,TRUE
ASLink-PT-02b,LTLFireability,05,FALSE
ASLink-PT-02b,LTLFireability,06,TRUE
ASLink-PT-02b,LTLFireability,07,FALSE
ASLink-PT-02b,LTLFireability,08,FALSE
ASLink-PT-02b,LTLFireability,09,FALSE
ASLink-PT-02b,LTLFireability,10,FALSE
ASLink-PT-02b,LTLFireability,11,FALSE
ASLink-PT-02b,LTLFireability,12,FALSE
ASLink-PT-02b,LTLFireability,13,TRUE
ASLink-PT-02b,LTLFireability,14,FALSE
ASLink-PT-02b,LTLFireability,15,TRUE
ASLink-PT-02b,Liveness,0,FALSE
ASLink-PT-02b,OneSafe,0,TRUE
ASLink-PT-02b,QuasiLiveness,0,FALSE
ASLink-PT-02b,ReachabilityCardinality,00,FALSE
ASLink-PT-02b,ReachabilityCardinality,01,FALSE
ASLink-PT-02b,ReachabilityCardinality,02,FALSE
ASLink-PT-02b,ReachabilityCardinality,03,TRUE
ASLink-PT-02b,ReachabilityCardinality,04,TRUE
ASLink-PT-02b,ReachabilityCardinality,05,FALSE
ASLink-PT-02b,ReachabilityCardinality,06,FALSE
ASLink-PT-02b,ReachabilityCardinality,07,TRUE
ASLink-PT-02b,ReachabilityCardinality,08,TRUE
ASLink-PT-02b,ReachabilityCardinality,09,FALSE
ASLink-PT-02b,ReachabilityCardinality,10,TRUE
ASLink-PT-02b,ReachabilityCardinality,11,FALSE
ASLink-PT-02b,ReachabilityCardinality,12,TRUE
ASLink-PT-02b,ReachabilityCardinality,13,FALSE
ASLink-PT-02b,ReachabilityCardinality,14,TRUE
ASLink-PT-02b,ReachabilityCardinality,15,FALSE
ASLink-PT-02b,ReachabilityDeadlock,0,TRUE
ASLink-PT-02b,ReachabilityFireability,00,FALSE
ASLink-PT-02b,ReachabilityFireability,01,TRUE
ASLink-PT-02b,ReachabilityFireability,02,TRUE
ASLink-PT-02b,ReachabilityFireability,03,TRUE
ASLink-PT-02b,ReachabilityFireability,04,TRUE
ASLink-PT-02b,ReachabilityFireability,05,FALSE
ASLink-PT-02b,ReachabilityFireability,06,TRUE
ASLink-PT-02b,ReachabilityFireability,07,FALSE
ASLink-PT-02b,ReachabilityFireability,08,TRUE
ASLink-PT-02b,ReachabilityFireability,09,FALSE
ASLink-PT-02b,ReachabilityFireability,10,TRUE
ASLink-PT-02b,ReachabilityFireability,11,FALSE
ASLink-PT-02b,ReachabilityFireability,12,TRUE
ASLink-PT-02b,ReachabilityFireability,13,TRUE
ASLink-PT-02b,ReachabilityFireability,14,TRUE
ASLink-PT-02b,ReachabilityFireability,15,FALSE
ASLink-PT-02b,StableMarking,0,FALSE
ASLink-PT-03a,CTLCardinality,00,FALSE
ASLink-PT-03a,CTLCardinality,01,TRUE
ASLink-PT-03a,CTLCardinality,02,TRUE
ASLink-PT-03a,CTLCardinality,03,FALSE
ASLink-PT-03a,CTLCardinality,04,?
ASLink-PT-03a,CTLCardinality,05,FALSE
ASLink-PT-03a,CTLCardinality,06,TRUE
